segments,1,3,5,10
2,0.6694101004512658,0.6694101004512658,0.6694101004512658,0.6694101004512658
5,0.9494098000025566,0.9494098000025566,0.9494098000025566,0.9494098000025566
10,0.9731750761465394,0.9731750761465394,0.9731750761465394,0.9731750761465394
15,0.9661905965621841,0.9661905965621841,0.9661905965621841,0.9661905965621841
20,0.9234035164267116,0.9234035164267116,0.9234035164267116,0.9234035164267116
25,0.6922811037290644,0.6922811037290644,0.6922811037290644,0.6922811037290644
30,0.7321998401148572,0.7321998401148572,0.7321998401148572,0.7321998401148572
